Ecuador,6
Sri Lanka,5
Congo River,5
Irrawaddy River,5
Lake Nicaragua,5
Sicily,5
Bolivia,5
Madagascar,5
Utah,5
Alaska,4
Tasmania,4
Estonia,4
Rio de Janeiro,4
Guatemala,4
Senegal,4
Nicaragua,4
Prague,4
Snake River,4
Hokkaido,4
Pakistan,4
,3
Sumatra,3
Cameroon,3
Luzon,3
Kuala Lumpur,3
Tierra del Fuego,3
Portugal,3
Fiji,3
Australia,3
Nepal,3
Wyoming,3
Rhine,3
Solomon Islands,3
Peru,3
Xinjiang,3
Indonesia,3
Sweden,3
Danube,3
Mexico City,3
Iran,3
Idaho,3
Kazakhstan,3
Tanzania,3
Saskatchewan,3
Zambezi,3
Taiwan,3
Botswana,3
Yosemite National Park,3
Baghdad,3
Nile,3
Lake Chad,3
Azerbaijan,3
Mackenzie River,3
Edinburgh,3
Yellow River,3
Lake Superior,3
Copenhagen,3
Crete,3
Canada,2
Carpathian Mountains,2
Atlanta,2
Sonora,2
Tajikistan,2
Turkey,2
Mekong,2
Louisiana,2
Central African Republic,2
Nevada,2
Lake Victoria,2
Istanbul,2
Wales,2
Nigeria,2
Limpopo River,2
Appalachian Mountains,2
Outer Banks,2
Borneo,2
Suriname,2
Dresden,2
North Sea,2
Mount Kenya,2
Lake of the Woods,2
Puntland,2
Pyrenees,2
Mexico,2
Tennessee,2
Manitoba,2
Brazil,2
Hamburg,2
Dubai,2
British Columbia,2
Miami,2
Oman,2
Guayaquil,2
Greenland,2
Equatorial Guinea,2
Lake Baikal,2
Seville,2
Mongolia,2
Tagus,2
Bali,2
Hungary,2
Beirut,2
K2,2
Gotland,2
Adriatic Sea,2
Colorado,2
Trinidad,2
Iceland,2
Guyana,2
Red Sea,2
Kiev,2
Paris,2
Lake Malawi,2
Dune,2
Chimborazo,2
Taklamakan Desert,2
Arkansas River,2
Great Salt Lake,2
Gobi Desert,2
Sydney,2
Seychelles,2
Atlas Mountains,2
Oregon,2
Serengeti,2
Çatalhöyük,2
Euboea,2
Panama,2
Denali,2
Luxembourg,2
Aleppo,2
Gibraltar,2
Arizona,2
El Salvador,2
Queensland,2
Thailand,2
Toronto,2
Moldova,2
New Brunswick,2
New Guinea,2
Buenos Aires,2
Zimbabwe,2
Budapest,2
Persian Gulf,2
Maine,2
Lagos,2
Paraguay,2
Washington (state),2
Cambodia,2
San Francisco,2
Deccan Plateau,2
New Zealand,2
Orinoco,2
New Mexico,2
Bangladesh,2
Lake Tanganyika,2
Hainan,2
Cuba,2
Yunnan,2
Ivory Coast,2
Chile,2
Alps,2
Croatia,2
Beijing,2
The Hague,2
Baltic Sea,2
Malta,2
South China Sea,2
Tibet,2
Melbourne,2
Northern Territory,2
Galápagos Islands,2
Wabash,1
Copán,1
Strait of Hormuz,1
Dam,1
Slum,1
Apache,1
Dominica,1
Rhodes,1
Uranium ore,1
Vancouver Island,1
"El Paso, Texas",1
South Australia,1
Sahel,1
Macau,1
Lake Okeechobee,1
Cascade Range,1
Delaware River,1
South Korea,1
Seattle,1
Abydos,1
Malay Peninsula,1
Ellsworth Mountains,1
Nauru,1
Zapotec,1
Ural Mountains,1
San Diego,1
North Country (New York),1
Waterfall,1
Padua,1
Black Sea,1
Prince Edward Island,1
Libya,1
Mount Kilimanjaro,1
Ibiza,1
Liechtenstein,1
Marriage,1
Ohio,1
Sengwa River,1
Katanga,1
Pikes Peak,1
Tahrir Square,1
Victoria,1
List of High Commissioners of the United Kingdom to Papua New Guinea,1
Crimea,1
Los Angeles River,1
"Kansas City, Missouri",1
Pamir Mountains,1
Archangel,1
Grand Teton National Park,1
Providence,1
Yangon,1
Nice,1
Columbia River,1
Lake Volta,1
Baja California,1
Cork,1
Adirondack Mountains,1
List of Republic of the Congo films,1
Lake Michigan,1
"Myrtle Beach, South Carolina",1
Hong Kong,1
Butter,1
Quasi-War,1
Philippines,1
Korean Demilitarized Zone,1
Gulf of Venezuela,1
Montreal,1
Yerevan,1
Chesapeake Bay,1
Simpson Desert,1
Kosovo,1
Santa Catalina,1
Sacramento River,1
Boston,1
Lake Maracaibo,1
Paraguay River,1
Wakhan Corridor,1
Uranium,1
Point Reyes,1
Kerala,1
Algarve,1
Kingdom of the Netherlands,1
Banana,1
Hudson Bay,1
Yalta,1
Phoenix,1
Coral reef,1
Munich,1
Christmas,1
Borobudur,1
Shikoku,1
Diego Garcia,1
Cotentin Peninsula,1
English Channel,1
Lena River,1
Sarajevo,1
Syria,1
Serbia,1
Indian Ocean,1
Andaman Islands,1
North Korea,1
Mobile Bay,1
Hebrides,1
Darién Gap,1
Vistula,1
White,1
Sao Paulo,1
Halifax,1
Texas,1
Carthage,1
Cape Verde,1
"Sacramento, California",1
Trobriand Islands,1
Spain,1
"Boulder, Colorado",1
Badlands,1
Volga River,1
Phnom Penh,1
Ulster,1
Rome,1
Green River,1
Taipei,1
Cairo,1
Puncak Jaya,1
Lesotho,1
Milan,1
Bryce Canyon National Park,1
Chihuahua,1
Red River of the South,1
Sulawesi,1
Calgary,1
Cyclone,1
Michigan,1
China,1
"Reno, Nevada",1
Erie Canal,1
Harmandir Sahib,1
Nunavut,1
Ukraine,1
Great Dividing Range,1
Glacier National Park,1
Penobscot River,1
Sequoiadendron giganteum,1
United States,1
Indo-European languages,1
Dead Sea,1
Wallace Line,1
Bulgaria,1
Chad,1
South Africa,1
Baku,1
Kalahari Desert,1
Ebro,1
Uganda,1
Niger,1
Lake Kivu,1
Belfast,1
Red River,1
Bavaria,1
Black,1
Medina,1
White Mountains,1
Baffin Island,1
Bruges,1
Shenandoah,1
Uluru,1
Delta,1
Desert,1
Montmartre,1
Ohio River,1
Lake Ontario,1
Helsinki,1
Denver,1
Guinea-Bissau,1
France,1
Najaf,1
Hot Springs National Park,1
Canberra,1
Canyon,1
Gibson Desert,1
Lima,1
Monte Albán,1
Gerardus Mercator,1
Transnistria,1
Malawi,1
Democratic Republic of the Congo,1
Drakensberg,1
Sichuan,1
Romanian language,1
Seine,1
Virginia,1
Venice,1
Petra,1
Everglades,1
Essequibo River,1
Kyrgyzstan,1
Parrot,1
Northern Ireland,1
Kentucky,1
Fergana Valley,1
Honduras,1
North American Plate,1
Egypt,1
Sofia,1
Antarctica,1
Thousand Islands,1
New York City,1
Yukon,1
Guinea,1
Comoros,1
Zanzibar,1
Fish market,1
List of churches in Hamburg,1
Guangzhou,1
"Little Rock, Arkansas",1
Tasman Sea,1
Park Güell,1
Gila River,1
Ethiopia,1
Constitution of Laos,1
River Thames,1
Rio Negro,1
Santiago,1
Río de la Plata,1
Kansas,1
Netherlands,1
Grand Canyon,1
Dublin,1
Mindanao,1
Coal,1
Under the Bridges of Paris,1
Ghost town,1
Navarre,1
Minnesota,1
Sinai Peninsula,1
Western Australia,1
National Parks of Canada,1
Lake Tahoe,1
Minneapolis,1
Great Basin Desert,1
Augusta National Golf Club,1
Robert Moses,1
Aral Sea,1
Mammoth Cave National Park,1
Salzburg,1
C,1
Salt mining,1
Hawaiian Islands,1
Vanuatu,1
Chile Triple Junction,1
Dnieper,1
Wisconsin,1
Murray-Darling River System ,1
Orange River,1
Djibouti,1
Berlin,1
Sea of Marmara,1
Samoan Islands,1
Niger River,1
Kashmir,1
Himalayas,1
Florida,1
Platte River,1
Burundi,1
Cape Hatteras,1
Victoria Falls,1
Kisangani,1
Bitterroot Range,1
Monaco,1
Panama Canal,1
Bantustan,1
Broadcast programming,1
"Washington, D.C.",1
Natchez Trace,1
North Carolina,1
Yenisei River,1
Mosul,1
Cabinda,1
Copper Mines of Tasmania,1
Córdoba,1
Coney Island,1
Molokai,1
Petroleum,1
South Island,1
Ireland,1
Gulf of California,1
Mohenjo-daro,1
Mumbai,1
Antietam National Battlefield,1
Sardinia,1
Final Fantasy XIII,1
California,1
Oder,1
Belize,1
Lake Agassiz,1
Georgia,1
Pennsylvania,1
Tel Aviv,1
Honshu,1
Missouri River,1
Uzbekistan,1
Cleveland,1
List of cities and towns along the Susquehanna River,1
Mount Elbrus,1
Athens,1
Snowy Mountains,1
Valencia,1
Waldseemüller map,1
Lake Winnipeg,1
Israel,1
Garden,1
National monument,1
Bangkok,1
New Hampshire,1
Mississippi River,1
Language isolate,1
Mauritania,1
Oaxaca,1
Jakarta,1
Trinidad and Tobago,1
Latvia,1
Humboldt Current,1
Black Forest,1
Houston,1
Ellesmere Island,1
United Kingdom,1
Kyoto,1
Obi-Irtysh River ,1
Oslo,1
Lithuania,1
Sierra Nevada,1
Argentina,1
Bahrain,1
Grenada,1
Slovenia,1
Mount Kinabalu,1
Andalusia,1
Nuremberg,1
Jamaica,1
"Chinatown, San Francisco",1
Costa Rica,1
Dardanelles,1
White Nile,1
South Dakota,1
French Guiana,1
Yemen,1
Samoa,1
Manchuria,1
Guam,1
Schleswig-Holstein,1
Navajo Nation,1
Migration,1
Cincinnati,1
Phuket Province,1
"Omaha, Nebraska",1
Champs-Élysées,1
Auckland,1
India,1
"Portland, Oregon",1
Trieste,1
Great Zimbabwe,1
Laos,1
Dakar,1
Piedmont,1
Gulf of Bothnia,1
Georgia (country),1
Newfoundland and Labrador,1
Pittsburgh,1
Moscow,1
Zoning,1
Channeled Scablands,1
Montana,1
Armenia,1
Great Rift Valley,1
Karachi,1
Cape Town,1
North America,1
Andes,1
Vietnam,1
Russia,1
Wartburg,1
Romania,1
Staten Island,1
Connecticut River,1
Wahhabism,1
Qatar,1
Lake Ladoga,1
Bangor,1
Mozambique,1
Denali National Park and Preserve,1
Canary Islands,1
Guangdong,1
Medellín,1
Dallas,1
Gujarat,1
Vladivostok,1
Pamir,1
Inner Mongolia,1
Czech Republic,1
Neanderthal,1
Durban,1
Uyghurs,1
Lake Biwa,1
Apennine Mountains,1
North Atlantic oscillation,1
Texas Panhandle,1
Salient (geography),1
Republic of Venice,1
Brigham Young,1
Switzerland,1
Uqbar,1
Rench,1
Bucharest,1
Kodiak Island,1
Gaspé Peninsula,1
Annapurna Massif,1
Uruguay,1
Bir Tawil,1
Tunisia,1
Gulf of Mexico,1
Tuvalu,1
"Darwin, Northern Territory",1
Turks and Caicos Islands,1
Panic of 1837,1
Bhutan,1
Cyclades,1
Caprivi Strip,1
Vancouver,1
Crater Lake,1
St Kilda,1
Rhône,1
Caspian Sea,1
Slovakia,1
Afar Triangle,1
Tokyo,1
Shatt al-Arab,1
The Geographical Pivot of History,1
Uttar Pradesh,1
Black Hills,1
Lisbon,1
Swamp,1
Arctic Ocean,1
Minsk,1
Coca,1
Atacama Desert,1
Aleutian Islands,1
Baltimore,1
Myanmar,1
Morocco,1
Pampas,1
Gabon,1
Sahara,1
Corsica,1
Moon,0
Indiana,0
Turkmenistan,0
Outback,0
Gulf Stream Turbines,0
Falkland Islands,0
Carlsbad Caverns National Park,0
Namibia,0
"Memphis, Tennessee",0
Rice,0
Norway,0
Honolulu,0
The Bronx,0
Pacific Ocean,0
Finland,0
English,0
Great Dismal Swamp maroons,0
Hispaniola,0
Las Vegas,0
The Bahamas,0
Alberta,0
Denmark,0
Groundwater,0
Mount Rushmore,0
Yalu River,0
Kuran wa Munjan District,0
Colombia,0
Oklahoma City,0
Lake Pontchartrain,0
Ring of Fire,0
Potomac River,0
Redwood National and State Parks,0
Jordan,0
Sami people,0
Mariana Trench,0
Brittany,0
"Tulsa, Oklahoma",0
St. Louis,0
Ozarks,0
Japanese,0
Long Island,0
Mojave Desert,0
Greece,0
Louvre,0
Gulf of Guinea,0
Amazon River,0
Ice age,0
Saudi Arabia,0
Mount Royal,0
Normandy,0
Aconcagua,0
Great Britain,0
Kenya,0
Subject,0
"Orlando, Florida",0
Vermont,0
Mud volcano,0
Carbonita,0
Varieties of Chinese,0
Heian period,0
Egg,0
Angola,0
Madrid,0
Nebraska,0
Mount Whitney,0
Ontario,0
Oklahoma,0
New Orleans,0
Caracas,0
Maori,0
the Mekong River,0
Grand Canyon National Park,0
Ottawa,0
extinction of the dinosaurs ,0
New York,0
Sea of Azov,0
Chicago,0
List of isthmuses,0
Philadelphia,0
Saint Petersburg,0
Four Corners,0
Venezuela,0
Naples,0
"Newark, New Jersey",0
Germany,0
Siberia,0
President of Nepal,0
Hawaii,0
Nova Scotia,0
Alabama,0
Jerusalem,0
Somalia,0
Amsterdam,0
Sierra Nevada (U.S.),0
Iberian Peninsula,0
Ganges,0
Lake Huron,0
Jordan River,0
Basque language,0
Channel Islands,0
Virgin Islands,0
Caribbean Sea,0
Lake Geneva,0
Liberia,0
U.S. Route 66,0
Teton Range,0
Tigris,0
New Jersey,0
Washington,0
Broadway,0
Yucatán Peninsula,0
Afghanistan,0
Grand Lake o' the Cherokees,0
Sunni Islam,0
Machu Picchu,0
Los Angeles,0
Caucasus Mountains,0
Subduction,0
Sakhalin,0
Korea,0
"Juneau, Alaska",0
Saint Lawrence River,0
Mecca,0
Louisville Metro Council,0
Brasília,0
New South Wales,0
Bay of Bengal,0
Strait of Magellan,0
Aegean Sea,0
Anton Chekhov,0
Berbers,0
Connecticut,0
Rocky Mountains,0
Poland,0
Balkan Wars,0
Stockholm,0
World map,0
Angel Falls,0
Euphrates,0
Mediterranean Sea,0
Niagara,0
Lake Titicaca,0
Italy,0
Sudan,0
Shanghai,0
Montevideo,0
Devonian,0
Malaysia,0
Papua New Guinea,0
Quebec,0
Death Valley,0
Barcelona,0
Mount Fuji,0
La Paz,0
Mount Etna,0
Milwaukee,0
Snake,0
Yellow Sea,0
Orange County,0
Missouri,0
West Bank,0
Great Barrier Reef,0
Albania,0
Namika La,0
London,0
Java,0
Cyprus,0
Samarkand,0
Florida Keys,0
Vienna,0
Seoul,0
Massachusetts,0
Easter Island,0
Rhinoceros iguana,0
Catskill Mountains,0
Rhode Island,0
Vatican City,0
Japan,0
Indus River,0
Scotland,0
Oregon Trail,0
Rifts (role-playing game),0
Colorado River,0
Puerto Rico,0
President of Malawi,0
Detroit,0
Yellowstone National Park,0
Bosphorus,0
Tibetan Plateau,0
Cape Horn,0
Horn of Africa,0
Rio Grande,0
Paul the Apostle,0
Granada,0
Andaman,0
Yukon River,0
Everglades National Park,0
Mount Everest,0
Patagonia,0
San Francisco Bay,0
Wilmington,0
South Sudan,0
Yangtze,0
Permian,0
Singapore,0
Puget Sound,0
Spanish,0
